RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,Comuna
5.472.652-1,Cliente 5472652,"Calle Amunátegui 3124, Santiago, Chile",2026-12-06,ORD-CL-202612-000707,318218,2026-12-08,Vitacura
5.569.188-3,Cliente 5569188,"Avenida La Florida 2701, Santiago, Chile",2026-12-06,ORD-CL-202612-000708,79943,2026-12-08,Independencia
9.084.968-3,Cliente Nuevo 9084968,"Calle Merced 3073, Santiago, Chile",2026-12-06,ORD-CL-202612-000709,137277,2026-12-08,Santiago
13.689.284-3,Cliente 13689284,"Calle San Diego 2653, Santiago, Chile",2026-12-06,ORD-CL-202612-000710,206059,2026-12-07,Vitacura
18.095.437-5,Cliente Nuevo 18095437,"Calle Bandera 374, Santiago, Chile",2026-12-06,ORD-CL-202612-000711,254848,2026-12-09,Estación Central
15.118.916-1,Cliente Nuevo 15118916,"Avenida Vicuña Mackenna 3841, Santiago, Chile",2026-12-06,ORD-CL-202612-000712,164261,2026-12-10,Las Condes
14.957.228-2,Cliente 14957228,"Avenida Mapocho 934, Santiago, Chile",2026-12-06,ORD-CL-202612-000713,129479,2026-12-09,La Reina
13.395.227-9,Cliente 13395227,"Avenida Irarrázaval 1701, Santiago, Chile",2026-12-06,ORD-CL-202612-000714,51795,2026-12-08,Santiago
18.774.506-4,Cliente 18774506,"Avenida Irarrázaval 3657, Santiago, Chile",2026-12-06,ORD-CL-202612-000715,202570,2026-12-10,Las Condes
18.056.704-4,Cliente Nuevo 18056704,"Avenida Macul 170, Santiago, Chile",2026-12-06,ORD-CL-202612-000716,225845,2026-12-10,Estación Central
19.994.164-4,Cliente 19994164,"Avenida Macul 7795, Santiago, Chile",2026-12-06,ORD-CL-202612-000717,225464,2026-12-10,Santiago
21.546.217-3,Cliente Nuevo 21546217,"Avenida Pedro De Valdivia 8264, Santiago, Chile",2026-12-06,ORD-CL-202612-000718,141453,2026-12-08,Puente Alto
14.109.215-6,Cliente 14109215,"Avenida Tobalaba 7599, Santiago, Chile",2026-12-06,ORD-CL-202612-000719,92539,2026-12-08,Lo Prado
8.328.717-3,Cliente 8328717,"Avenida Las Condes 7602, Santiago, Chile",2026-12-06,ORD-CL-202612-000720,157538,2026-12-08,La Florida
19.523.392-4,Cliente 19523392,"Avenida Recoleta 978, Santiago, Chile",2026-12-06,ORD-CL-202612-000721,166325,2026-12-08,Independencia
18.266.885-0,Cliente 18266885,"Avenida Pedro De Valdivia 8568, Santiago, Chile",2026-12-06,ORD-CL-202612-000722,156403,2026-12-09,Providencia
5.595.025-8,Cliente Nuevo 5595025,"Avenida Matta 7533, Santiago, Chile",2026-12-06,ORD-CL-202612-000723,198281,2026-12-11,Lo Prado
6.639.530-6,Cliente 6639530,"Avenida Grecia 3963, Santiago, Chile",2026-12-06,ORD-CL-202612-000724,100032,2026-12-08,Las Condes
16.554.800-3,Cliente 16554800,"Calle Estado 7420, Santiago, Chile",2026-12-06,ORD-CL-202612-000725,83241,2026-12-10,San Miguel
8.738.877-8,Cliente 8738877,"Avenida Tobalaba 7259, Santiago, Chile",2026-12-06,ORD-CL-202612-000726,276828,2026-12-08,Santiago
11.195.978-4,Cliente Nuevo 11195978,"Avenida Libertador Bernardo O'Higgins 4420, Santiago, Chile",2026-12-06,ORD-CL-202612-000727,55655,2026-12-08,Peñalolén
9.773.714-3,Cliente Nuevo 9773714,"Avenida Matta 6450, Santiago, Chile",2026-12-06,ORD-CL-202612-000728,265917,2026-12-09,Recoleta
18.193.416-1,Cliente 18193416,"Calle Amunátegui 7500, Santiago, Chile",2026-12-06,ORD-CL-202612-000729,130629,2026-12-08,Puente Alto
7.656.100-9,Cliente Nuevo 7656100,"Calle San Diego 19, Santiago, Chile",2026-12-06,ORD-CL-202612-000730,168186,2026-12-08,Quinta Normal
11.046.238-5,Cliente Nuevo 11046238,"Calle Catedral 4077, Santiago, Chile",2026-12-06,ORD-CL-202612-000731,225230,2026-12-10,Estación Central
14.091.933-4,Cliente 14091933,"Calle Huérfanos 6842, Santiago, Chile",2026-12-06,ORD-CL-202612-000732,103352,2026-12-08,Santiago
12.188.886-9,Cliente Nuevo 12188886,"Avenida Matta 1890, Santiago, Chile",2026-12-06,ORD-CL-202612-000733,174400,2026-12-10,Las Condes
16.406.246-6,Cliente 16406246,"Calle Amunátegui 7187, Santiago, Chile",2026-12-06,ORD-CL-202612-000734,227693,2026-12-09,Las Condes
14.077.834-4,Cliente 14077834,"Calle San Diego 9330, Santiago, Chile",2026-12-06,ORD-CL-202612-000735,111988,2026-12-08,Lo Prado
14.693.203-4,Cliente Nuevo 14693203,"Calle Huérfanos 996, Santiago, Chile",2026-12-06,ORD-CL-202612-000736,234667,2026-12-09,La Florida
5.548.914-9,Cliente Nuevo 5548914,"Avenida Pedro De Valdivia 9132, Santiago, Chile",2026-12-06,ORD-CL-202612-000737,162810,2026-12-07,La Florida
20.810.671-6,Cliente 20810671,"Avenida Las Condes 3513, Santiago, Chile",2026-12-06,ORD-CL-202612-000738,50649,2026-12-08,Estación Central
13.867.485-8,Cliente Nuevo 13867485,"Calle Morandé 4830, Santiago, Chile",2026-12-06,ORD-CL-202612-000739,150402,2026-12-08,Vitacura
10.059.413-2,Cliente 10059413,"Calle Amunátegui 7156, Santiago, Chile",2026-12-06,ORD-CL-202612-000740,238745,2026-12-09,Peñalolén
15.604.622-8,Cliente 15604622,"Calle Amunátegui 562, Santiago, Chile",2026-12-06,ORD-CL-202612-000741,249636,2026-12-10,Las Condes
15.053.679-6,Cliente Nuevo 15053679,"Calle Arturo Prat 2917, Santiago, Chile",2026-12-06,ORD-CL-202612-000742,122180,2026-12-08,Santiago
17.850.873-2,Cliente Nuevo 17850873,"Avenida Apoquindo 1257, Santiago, Chile",2026-12-06,ORD-CL-202612-000743,97638,2026-12-08,Las Condes
6.438.229-6,Cliente 6438229,"Calle Merced 6576, Santiago, Chile",2026-12-06,ORD-CL-202612-000744,193099,2026-12-08,Puente Alto
15.444.723-9,Cliente Nuevo 15444723,"Avenida Libertador Bernardo O'Higgins 4124, Santiago, Chile",2026-12-06,ORD-CL-202612-000745,122259,2026-12-08,Providencia
6.957.401-2,Cliente 6957401,"Avenida Independencia 912, Santiago, Chile",2026-12-06,ORD-CL-202612-000746,99767,2026-12-10,San Miguel
9.711.475-0,Cliente Nuevo 9711475,"Avenida Providencia 4440, Santiago, Chile",2026-12-06,ORD-CL-202612-000747,94605,2026-12-08,Lo Prado
12.033.124-1,Cliente 12033124,"Avenida Tobalaba 4809, Santiago, Chile",2026-12-06,ORD-CL-202612-000748,74010,2026-12-08,Santiago
22.280.532-6,Cliente 22280532,"Calle Monjitas 469, Santiago, Chile",2026-12-06,ORD-CL-202612-000749,127995,2026-12-08,Las Condes
12.118.902-3,Cliente 12118902,"Avenida Manuel Montt 5488, Santiago, Chile",2026-12-06,ORD-CL-202612-000750,150204,2026-12-07,Providencia
11.075.593-0,Cliente 11075593,"Calle Catedral 4639, Santiago, Chile",2026-12-06,ORD-CL-202612-000751,233529,2026-12-08,Recoleta
19.429.781-7,Cliente 19429781,"Calle Arturo Prat 6209, Santiago, Chile",2026-12-06,ORD-CL-202612-000752,76338,2026-12-09,Independencia
17.997.402-5,Cliente Nuevo 17997402,"Avenida Santa Rosa 9308, Santiago, Chile",2026-12-06,ORD-CL-202612-000753,68859,2026-12-09,Santiago
12.910.728-3,Cliente Nuevo 12910728,"Gran Avenida José Miguel Carrera 6169, Santiago, Chile",2026-12-06,ORD-CL-202612-000754,83083,2026-12-08,Lo Prado
16.285.363-4,Cliente Nuevo 16285363,"Calle Merced 3010, Santiago, Chile",2026-12-06,ORD-CL-202612-000755,196846,2026-12-09,Santiago
8.803.300-4,Cliente Nuevo 8803300,"Calle Compañía De Jesús 7400, Santiago, Chile",2026-12-06,ORD-CL-202612-000756,78838,2026-12-08,San Miguel
19.823.676-7,Cliente 19823676,"Avenida Mapocho 8108, Santiago, Chile",2026-12-06,ORD-CL-202612-000757,68325,2026-12-08,Santiago
9.084.968-3,Cliente Nuevo 9084968,"Calle Merced 3073, Santiago, Chile",2026-12-06,ORD-CL-202612-000758,143797,2026-12-08,Santiago
11.629.931-6,Cliente Nuevo 11629931,"Avenida Macul 3293, Santiago, Chile",2026-12-06,ORD-CL-202612-000759,142718,2026-12-09,Santiago
10.338.580-7,Cliente 10338580,"Avenida Kennedy 6273, Santiago, Chile",2026-12-06,ORD-CL-202612-000760,216238,2026-12-11,Estación Central
9.677.270-6,Cliente 9677270,"Avenida Matta 5966, Santiago, Chile",2026-12-06,ORD-CL-202612-000761,70971,2026-12-09,Santiago
20.759.906-8,Cliente Nuevo 20759906,"Avenida Tobalaba 402, Santiago, Chile",2026-12-06,ORD-CL-202612-000762,112679,2026-12-07,Lo Prado
18.049.613-1,Cliente 18049613,"Avenida Santa Rosa 2215, Santiago, Chile",2026-12-06,ORD-CL-202612-000763,178719,2026-12-09,Estación Central
14.748.147-2,Cliente Nuevo 14748147,"Avenida Providencia 7511, Santiago, Chile",2026-12-06,ORD-CL-202612-000764,182466,2026-12-09,La Florida
11.758.091-5,Cliente Nuevo 11758091,"Avenida Tobalaba 8391, Santiago, Chile",2026-12-06,ORD-CL-202612-000765,181936,2026-12-10,La Florida
7.136.434-3,Cliente Nuevo 7136434,"Calle Compañía De Jesús 4206, Santiago, Chile",2026-12-06,ORD-CL-202612-000766,167838,2026-12-09,Las Condes
18.772.291-2,Cliente 18772291,"Calle San Antonio 7092, Santiago, Chile",2026-12-06,ORD-CL-202612-000767,133275,2026-12-07,La Florida
12.088.641-7,Cliente Nuevo 12088641,"Avenida Vitacura 8761, Santiago, Chile",2026-12-06,ORD-CL-202612-000768,247807,2026-12-08,Vitacura
22.911.959-6,Cliente Nuevo 22911959,"Avenida Matta 2502, Santiago, Chile",2026-12-06,ORD-CL-202612-000769,218332,2026-12-10,Estación Central
13.892.478-4,Cliente 13892478,"Avenida Irarrázaval 8356, Santiago, Chile",2026-12-06,ORD-CL-202612-000770,198256,2026-12-07,Vitacura
16.783.720-7,Cliente 16783720,"Avenida Departamental 8393, Santiago, Chile",2026-12-06,ORD-CL-202612-000771,63619,2026-12-08,Santiago
17.252.448-5,Cliente Nuevo 17252448,"Avenida Américo Vespucio 7059, Santiago, Chile",2026-12-06,ORD-CL-202612-000772,171152,2026-12-08,Santiago
14.206.573-5,Cliente Nuevo 14206573,"Avenida Recoleta 2761, Santiago, Chile",2026-12-06,ORD-CL-202612-000773,48617,2026-12-08,Santiago
16.362.465-7,Cliente 16362465,"Avenida Grecia 2176, Santiago, Chile",2026-12-06,ORD-CL-202612-000774,290050,2026-12-10,Puente Alto
15.276.811-0,Cliente Nuevo 15276811,"Avenida Las Condes 2696, Santiago, Chile",2026-12-06,ORD-CL-202612-000775,98635,2026-12-09,San Miguel
16.285.363-4,Cliente Nuevo 16285363,"Calle Merced 3010, Santiago, Chile",2026-12-06,ORD-CL-202612-000776,106337,2026-12-09,Santiago
20.147.460-3,Cliente 20147460,"Avenida Apoquindo 5322, Santiago, Chile",2026-12-06,ORD-CL-202612-000777,238115,2026-12-08,Santiago
15.290.073-0,Cliente 15290073,"Avenida La Florida 4055, Santiago, Chile",2026-12-06,ORD-CL-202612-000778,198533,2026-12-09,Puente Alto
13.952.745-3,Cliente 13952745,"Calle Santo Domingo 3512, Santiago, Chile",2026-12-06,ORD-CL-202612-000779,59205,2026-12-10,Estación Central
18.798.662-1,Cliente Nuevo 18798662,"Avenida Apoquindo 3569, Santiago, Chile",2026-12-06,ORD-CL-202612-000780,88038,2026-12-10,Recoleta
8.829.354-0,Cliente Nuevo 8829354,"Avenida Matta 1351, Santiago, Chile",2026-12-06,ORD-CL-202612-000781,151837,2026-12-10,Santiago
9.272.430-1,Cliente 9272430,"Avenida Kennedy 3695, Santiago, Chile",2026-12-06,ORD-CL-202612-000782,178455,2026-12-07,La Reina
11.850.979-9,Cliente 11850979,"Avenida Tobalaba 7248, Santiago, Chile",2026-12-06,ORD-CL-202612-000783,252920,2026-12-10,Providencia
11.997.322-5,Cliente Nuevo 11997322,"Calle Estado 3974, Santiago, Chile",2026-12-06,ORD-CL-202612-000784,226257,2026-12-08,La Florida
18.613.878-0,Cliente Nuevo 18613878,"Avenida Apoquindo 9524, Santiago, Chile",2026-12-06,ORD-CL-202612-000785,130390,2026-12-08,La Reina
7.919.660-9,Cliente 7919660,"Calle Estado 8391, Santiago, Chile",2026-12-06,ORD-CL-202612-000786,186993,2026-12-09,Independencia
9.955.289-3,Cliente Nuevo 9955289,"Avenida Tobalaba 8404, Santiago, Chile",2026-12-06,ORD-CL-202612-000787,89737,2026-12-08,Santiago
21.766.072-6,Cliente Nuevo 21766072,"Avenida La Florida 2626, Santiago, Chile",2026-12-06,ORD-CL-202612-000788,133349,2026-12-08,Santiago
18.278.841-3,Cliente Nuevo 18278841,"Avenida Providencia 1084, Santiago, Chile",2026-12-06,ORD-CL-202612-000789,176576,2026-12-09,Santiago
15.175.968-6,Cliente 15175968,"Avenida La Florida 360, Santiago, Chile",2026-12-07,ORD-CL-202612-000790,68374,2026-12-11,Santiago
15.471.008-1,Cliente Nuevo 15471008,"Avenida Kennedy 4272, Santiago, Chile",2026-12-07,ORD-CL-202612-000791,142354,2026-12-08,Puente Alto
11.020.094-5,Cliente Nuevo 11020094,"Avenida Vitacura 9378, Santiago, Chile",2026-12-07,ORD-CL-202612-000792,157683,2026-12-09,Santiago
6.510.243-9,Cliente Nuevo 6510243,"Avenida Kennedy 5882, Santiago, Chile",2026-12-07,ORD-CL-202612-000793,73457,2026-12-09,Peñalolén
13.705.835-4,Cliente 13705835,"Calle Merced 99, Santiago, Chile",2026-12-07,ORD-CL-202612-000794,112861,2026-12-10,Independencia
7.648.841-2,Cliente Nuevo 7648841,"Avenida Manuel Montt 4025, Santiago, Chile",2026-12-07,ORD-CL-202612-000795,95753,2026-12-09,Santiago
13.181.020-0,Cliente Nuevo 13181020,"Avenida La Florida 3952, Santiago, Chile",2026-12-07,ORD-CL-202612-000796,131049,2026-12-11,Vitacura
12.033.777-7,Cliente Nuevo 12033777,"Calle Santo Domingo 1612, Santiago, Chile",2026-12-07,ORD-CL-202612-000797,160452,2026-12-09,Santiago
19.169.090-1,Cliente Nuevo 19169090,"Calle Estado 4786, Santiago, Chile",2026-12-07,ORD-CL-202612-000798,64939,2026-12-11,Santiago
18.872.942-9,Cliente Nuevo 18872942,"Calle Catedral 4585, Santiago, Chile",2026-12-07,ORD-CL-202612-000799,109220,2026-12-09,La Reina
15.768.838-4,Cliente 15768838,"Calle Catedral 2422, Santiago, Chile",2026-12-07,ORD-CL-202612-000800,98260,2026-12-10,Vitacura
8.003.030-7,Cliente 8003030,"Avenida La Florida 9258, Santiago, Chile",2026-12-07,ORD-CL-202612-000801,120263,2026-12-10,Quinta Normal
6.732.448-5,Cliente 6732448,"Avenida Américo Vespucio 8714, Santiago, Chile",2026-12-07,ORD-CL-202612-000802,254477,2026-12-11,Providencia
6.318.395-2,Cliente 6318395,"Avenida Irarrázaval 3425, Santiago, Chile",2026-12-07,ORD-CL-202612-000803,105769,2026-12-09,Las Condes
5.311.782-7,Cliente 5311782,"Calle Huérfanos 2891, Santiago, Chile",2026-12-07,ORD-CL-202612-000804,156744,2026-12-10,Quinta Normal
5.514.496-2,Cliente 5514496,"Avenida Matta 8447, Santiago, Chile",2026-12-07,ORD-CL-202612-000805,164139,2026-12-10,Santiago
22.624.142-8,Cliente 22624142,"Avenida Providencia 7465, Santiago, Chile",2026-12-07,ORD-CL-202612-000806,115077,2026-12-09,Quinta Normal
13.269.727-3,Cliente 13269727,"Calle Bandera 8232, Santiago, Chile",2026-12-07,ORD-CL-202612-000807,184353,2026-12-09,Santiago
13.952.745-3,Cliente 13952745,"Calle Santo Domingo 3512, Santiago, Chile",2026-12-07,ORD-CL-202612-000808,228474,2026-12-09,Estación Central
16.624.651-5,Cliente 16624651,"Avenida Manuel Montt 2210, Santiago, Chile",2026-12-07,ORD-CL-202612-000809,108814,2026-12-09,Santiago
18.090.741-8,Cliente 18090741,"Calle Estado 4482, Santiago, Chile",2026-12-07,ORD-CL-202612-000810,93440,2026-12-10,La Florida
15.706.390-3,Cliente Nuevo 15706390,"Calle Compañía De Jesús 5396, Santiago, Chile",2026-12-07,ORD-CL-202612-000811,258735,2026-12-10,La Florida
15.567.910-1,Cliente 15567910,"Avenida Libertador Bernardo O'Higgins 3641, Santiago, Chile",2026-12-07,ORD-CL-202612-000812,140029,2026-12-11,Vitacura
10.223.485-1,Cliente 10223485,"Calle Teatinos 438, Santiago, Chile",2026-12-07,ORD-CL-202612-000813,261203,2026-12-09,Santiago
18.548.320-0,Cliente Nuevo 18548320,"Avenida Apoquindo 1062, Santiago, Chile",2026-12-07,ORD-CL-202612-000814,208553,2026-12-10,Quinta Normal
5.628.536-3,Cliente Nuevo 5628536,"Calle Teatinos 7030, Santiago, Chile",2026-12-07,ORD-CL-202612-000815,211798,2026-12-09,Santiago
10.271.268-6,Cliente 10271268,"Avenida Recoleta 9064, Santiago, Chile",2026-12-07,ORD-CL-202612-000816,148027,2026-12-09,Santiago
8.876.027-1,Cliente Nuevo 8876027,"Calle Morandé 3445, Santiago, Chile",2026-12-07,ORD-CL-202612-000817,57768,2026-12-10,Santiago
13.418.713-8,Cliente 13418713,"Calle Merced 6655, Santiago, Chile",2026-12-07,ORD-CL-202612-000818,119568,2026-12-09,Vitacura
7.599.270-9,Cliente 7599270,"Avenida La Florida 7983, Santiago, Chile",2026-12-07,ORD-CL-202612-000819,240244,2026-12-11,Santiago
14.276.332-2,Cliente Nuevo 14276332,"Calle Morandé 7331, Santiago, Chile",2026-12-07,ORD-CL-202612-000820,235565,2026-12-09,Puente Alto
10.511.181-7,Cliente 10511181,"Avenida Providencia 4502, Santiago, Chile",2026-12-07,ORD-CL-202612-000821,240170,2026-12-08,Las Condes
22.512.365-6,Cliente 22512365,"Avenida Recoleta 2984, Santiago, Chile",2026-12-07,ORD-CL-202612-000822,170163,2026-12-11,Santiago
21.783.616-1,Cliente 21783616,"Avenida Américo Vespucio 3402, Santiago, Chile",2026-12-07,ORD-CL-202612-000823,55684,2026-12-08,Providencia
10.061.066-8,Cliente Nuevo 10061066,"Avenida Pedro De Valdivia 5865, Santiago, Chile",2026-12-07,ORD-CL-202612-000824,263991,2026-12-10,Las Condes
21.785.699-3,Cliente 21785699,"Avenida Apoquindo 4280, Santiago, Chile",2026-12-07,ORD-CL-202612-000825,45186,2026-12-10,Independencia
15.410.695-8,Cliente Nuevo 15410695,"Avenida Tobalaba 101, Santiago, Chile",2026-12-07,ORD-CL-202612-000826,177377,2026-12-09,San Miguel
11.169.226-3,Cliente 11169226,"Avenida Mapocho 4335, Santiago, Chile",2026-12-07,ORD-CL-202612-000827,145182,2026-12-10,Las Condes
17.308.796-5,Cliente 17308796,"Avenida Grecia 7261, Santiago, Chile",2026-12-07,ORD-CL-202612-000828,191838,2026-12-10,Santiago
21.948.443-7,Cliente 21948443,"Calle San Diego 8934, Santiago, Chile",2026-12-07,ORD-CL-202612-000829,317579,2026-12-11,Las Condes
9.141.930-4,Cliente 9141930,"Calle Merced 790, Santiago, Chile",2026-12-07,ORD-CL-202612-000830,121321,2026-12-09,La Florida
10.300.189-5,Cliente 10300189,"Avenida Vicuña Mackenna 3766, Santiago, Chile",2026-12-07,ORD-CL-202612-000831,57341,2026-12-11,Puente Alto
7.932.926-3,Cliente 7932926,"Calle Estado 5553, Santiago, Chile",2026-12-07,ORD-CL-202612-000832,138221,2026-12-11,Puente Alto
9.589.636-7,Cliente Nuevo 9589636,"Avenida Providencia 8365, Santiago, Chile",2026-12-07,ORD-CL-202612-000833,98598,2026-12-10,Lo Prado
5.539.930-3,Cliente 5539930,"Avenida Macul 6617, Santiago, Chile",2026-12-07,ORD-CL-202612-000834,291262,2026-12-09,San Miguel
7.847.660-3,Cliente Nuevo 7847660,"Avenida Kennedy 5225, Santiago, Chile",2026-12-07,ORD-CL-202612-000835,136368,2026-12-11,Santiago
18.208.456-5,Cliente 18208456,"Avenida Irarrázaval 2396, Santiago, Chile",2026-12-07,ORD-CL-202612-000836,101820,2026-12-10,Santiago
17.735.075-3,Cliente Nuevo 17735075,"Calle San Antonio 9627, Santiago, Chile",2026-12-07,ORD-CL-202612-000837,155565,2026-12-09,Santiago
11.504.160-7,Cliente 11504160,"Calle Morandé 2308, Santiago, Chile",2026-12-07,ORD-CL-202612-000838,166502,2026-12-11,La Florida
6.600.416-2,Cliente Nuevo 6600416,"Calle Santo Domingo 6811, Santiago, Chile",2026-12-07,ORD-CL-202612-000839,255100,2026-12-11,La Reina
10.411.606-1,Cliente Nuevo 10411606,"Calle Santo Domingo 6777, Santiago, Chile",2026-12-07,ORD-CL-202612-000840,109043,2026-12-10,Vitacura
5.882.244-8,Cliente Nuevo 5882244,"Calle Merced 8895, Santiago, Chile",2026-12-07,ORD-CL-202612-000841,282615,2026-12-08,Quinta Normal
9.578.791-6,Cliente Nuevo 9578791,"Avenida Libertador Bernardo O'Higgins 2045, Santiago, Chile",2026-12-07,ORD-CL-202612-000842,110203,2026-12-10,Recoleta
11.298.910-5,Cliente 11298910,"Avenida Apoquindo 8795, Santiago, Chile",2026-12-07,ORD-CL-202612-000843,65306,2026-12-10,Estación Central
8.441.293-4,Cliente Nuevo 8441293,"Avenida Libertador Bernardo O'Higgins 484, Santiago, Chile",2026-12-07,ORD-CL-202612-000844,270805,2026-12-11,Providencia
15.880.306-9,Cliente 15880306,"Avenida Vicuña Mackenna 6625, Santiago, Chile",2026-12-07,ORD-CL-202612-000845,131977,2026-12-10,Estación Central
16.997.447-6,Cliente Nuevo 16997447,"Calle Huérfanos 8152, Santiago, Chile",2026-12-07,ORD-CL-202612-000846,109727,2026-12-11,Las Condes
15.265.569-6,Cliente 15265569,"Avenida Pajaritos 8544, Santiago, Chile",2026-12-07,ORD-CL-202612-000847,68749,2026-12-09,Independencia
13.676.688-5,Cliente Nuevo 13676688,"Calle Arturo Prat 1559, Santiago, Chile",2026-12-07,ORD-CL-202612-000848,180646,2026-12-10,Recoleta
22.728.569-9,Cliente Nuevo 22728569,"Avenida Kennedy 3662, Santiago, Chile",2026-12-07,ORD-CL-202612-000849,267924,2026-12-10,Santiago
10.155.874-7,Cliente Nuevo 10155874,"Calle Monjitas 3502, Santiago, Chile",2026-12-07,ORD-CL-202612-000850,55607,2026-12-10,Quinta Normal
21.124.801-7,Cliente 21124801,"Avenida Pajaritos 372, Santiago, Chile",2026-12-07,ORD-CL-202612-000851,158974,2026-12-09,Independencia
15.384.499-0,Cliente 15384499,"Calle San Antonio 9427, Santiago, Chile",2026-12-07,ORD-CL-202612-000852,179996,2026-12-09,Puente Alto
5.810.193-0,Cliente Nuevo 5810193,"Calle Merced 4192, Santiago, Chile",2026-12-07,ORD-CL-202612-000853,71919,2026-12-10,Las Condes
5.165.826-0,Cliente Nuevo 5165826,"Calle Huérfanos 6451, Santiago, Chile",2026-12-07,ORD-CL-202612-000854,199141,2026-12-10,Vitacura
11.799.958-5,Cliente 11799958,"Calle Huérfanos 5299, Santiago, Chile",2026-12-07,ORD-CL-202612-000855,224759,2026-12-11,Santiago
5.824.263-2,Cliente 5824263,"Calle Compañía De Jesús 9462, Santiago, Chile",2026-12-07,ORD-CL-202612-000856,234150,2026-12-09,Lo Prado
15.460.916-7,Cliente 15460916,"Calle Bandera 7800, Santiago, Chile",2026-12-07,ORD-CL-202612-000857,131205,2026-12-10,Puente Alto
20.650.446-1,Cliente 20650446,"Avenida Kennedy 4724, Santiago, Chile",2026-12-07,ORD-CL-202612-000858,216824,2026-12-09,Independencia
17.997.402-5,Cliente Nuevo 17997402,"Avenida Santa Rosa 9308, Santiago, Chile",2026-12-07,ORD-CL-202612-000859,265797,2026-12-09,Santiago
7.665.044-8,Cliente Nuevo 7665044,"Calle Catedral 9757, Santiago, Chile",2026-12-07,ORD-CL-202612-000860,129047,2026-12-10,Santiago
20.528.123-3,Cliente 20528123,"Avenida Grecia 3746, Santiago, Chile",2026-12-07,ORD-CL-202612-000861,211322,2026-12-10,Peñalolén
6.438.229-6,Cliente 6438229,"Calle Merced 6576, Santiago, Chile",2026-12-07,ORD-CL-202612-000862,85190,2026-12-10,Puente Alto
7.144.201-2,Cliente Nuevo 7144201,"Avenida Vicuña Mackenna 3988, Santiago, Chile",2026-12-07,ORD-CL-202612-000863,104032,2026-12-09,La Reina
15.904.108-1,Cliente Nuevo 15904108,"Avenida Vicuña Mackenna 4311, Santiago, Chile",2026-12-07,ORD-CL-202612-000864,120448,2026-12-09,Santiago
8.164.057-6,Cliente Nuevo 8164057,"Avenida Libertador Bernardo O'Higgins 4908, Santiago, Chile",2026-12-07,ORD-CL-202612-000865,86740,2026-12-10,San Miguel
11.883.745-3,Cliente Nuevo 11883745,"Calle Amunátegui 9661, Santiago, Chile",2026-12-07,ORD-CL-202612-000866,104919,2026-12-09,La Florida
9.159.574-0,Cliente 9159574,"Gran Avenida José Miguel Carrera 6581, Santiago, Chile",2026-12-07,ORD-CL-202612-000867,57510,2026-12-09,Las Condes
21.196.886-8,Cliente Nuevo 21196886,"Avenida Matta 3211, Santiago, Chile",2026-12-07,ORD-CL-202612-000868,134214,2026-12-09,Quinta Normal
20.274.770-8,Cliente 20274770,"Calle Morandé 9393, Santiago, Chile",2026-12-07,ORD-CL-202612-000869,147075,2026-12-08,Santiago
14.033.088-6,Cliente Nuevo 14033088,"Avenida Departamental 9365, Santiago, Chile",2026-12-07,ORD-CL-202612-000870,120610,2026-12-10,Peñalolén
18.986.593-2,Cliente 18986593,"Calle Arturo Prat 6969, Santiago, Chile",2026-12-07,ORD-CL-202612-000871,94298,2026-12-09,Recoleta
7.212.187-8,Cliente Nuevo 7212187,"Calle San Diego 8343, Santiago, Chile",2026-12-07,ORD-CL-202612-000872,151557,2026-12-10,San Miguel
19.670.345-6,Cliente Nuevo 19670345,"Avenida Irarrázaval 2781, Santiago, Chile",2026-12-07,ORD-CL-202612-000873,163537,2026-12-10,La Florida
6.904.381-9,Cliente 6904381,"Avenida Libertador Bernardo O'Higgins 7273, Santiago, Chile",2026-12-07,ORD-CL-202612-000874,161360,2026-12-10,Santiago
7.951.830-0,Cliente Nuevo 7951830,"Calle Teatinos 9817, Santiago, Chile",2026-12-07,ORD-CL-202612-000875,202587,2026-12-09,Santiago
9.697.997-8,Cliente Nuevo 9697997,"Avenida Tobalaba 3092, Santiago, Chile",2026-12-07,ORD-CL-202612-000876,147483,2026-12-10,Independencia
7.553.319-0,Cliente Nuevo 7553319,"Calle Santo Domingo 5422, Santiago, Chile",2026-12-07,ORD-CL-202612-000877,300469,2026-12-09,Lo Prado
13.180.239-0,Cliente 13180239,"Avenida Mapocho 2988, Santiago, Chile",2026-12-07,ORD-CL-202612-000878,174557,2026-12-09,Peñalolén
13.269.727-3,Cliente 13269727,"Calle Bandera 8232, Santiago, Chile",2026-12-07,ORD-CL-202612-000879,224601,2026-12-10,Santiago
