RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,Comuna
18.407.788-8,Cliente 18407788,"Avenida Américo Vespucio 898, Santiago, Chile",2026-12-15,ORD-CL-202612-002002,199762,2026-12-17,Las Condes
9.212.917-4,Cliente 9212917,"Gran Avenida José Miguel Carrera 9844, Santiago, Chile",2026-12-01,ORD-CL-202612-000080,203429,2026-12-05,Quinta Normal
15.839.440-2,Cliente Nuevo 15839440,"Calle Compañía De Jesús 2799, Santiago, Chile",2026-12-31,ORD-CL-202612-004111,104724,2027-01-02,Quinta Normal
10.807.050-1,Cliente 10807050,"Calle San Diego 9203, Santiago, Chile",2026-12-28,ORD-CL-202612-003806,118101,2026-12-29,Santiago
8.688.112-4,Cliente 8688112,"Avenida Irarrázaval 4204, Santiago, Chile",2026-12-12,ORD-CL-202612-001487,242574,2026-12-17,Peñalolén
22.538.782-2,Cliente Nuevo 22538782,"Avenida Departamental 5058, Santiago, Chile",2026-12-27,ORD-CL-202612-003600,36386,2026-12-29,Providencia
10.271.096-5,Cliente Nuevo 10271096,"Avenida Vicuña Mackenna 1694, Santiago, Chile",2026-12-25,ORD-CL-202612-003407,217139,2026-12-28,Lo Prado
19.109.601-9,Cliente Nuevo 19109601,"Avenida Libertador Bernardo O'Higgins 3892, Santiago, Chile",2026-12-25,ORD-CL-202612-003305,60787,2026-12-28,San Miguel
17.537.130-3,Cliente 17537130,"Calle San Antonio 3561, Santiago, Chile",2026-12-11,ORD-CL-202612-001260,129214,2026-12-13,Peñalolén
18.773.090-6,Cliente Nuevo 18773090,"Calle Morandé 69, Santiago, Chile",2026-12-08,ORD-CL-202612-000981,188242,2026-12-12,Las Condes
9.227.283-1,Cliente Nuevo 9227283,"Calle Santo Domingo 1221, Santiago, Chile",2026-12-02,ORD-CL-202612-000238,244617,2026-12-05,Vitacura
12.091.711-6,Cliente Nuevo 12091711,"Avenida Vitacura 6199, Santiago, Chile",2026-12-08,ORD-CL-202612-000987,59312,2026-12-12,Santiago
20.399.412-6,Cliente Nuevo 20399412,"Calle San Antonio 4351, Santiago, Chile",2026-12-27,ORD-CL-202612-003597,206246,2026-12-28,Independencia
19.464.509-3,Cliente 19464509,"Avenida Libertador Bernardo O'Higgins 2778, Santiago, Chile",2026-12-17,ORD-CL-202612-002324,167373,2026-12-20,Recoleta
22.570.252-0,Cliente 22570252,"Calle Compañía De Jesús 7475, Santiago, Chile",2026-12-29,ORD-CL-202612-003879,159282,2027-01-01,Lo Prado
10.120.780-8,Cliente Nuevo 10120780,"Avenida Grecia 7990, Santiago, Chile",2026-12-03,ORD-CL-202612-000323,203222,2026-12-06,Recoleta
18.429.770-6,Cliente 18429770,"Calle Huérfanos 8536, Santiago, Chile",2026-12-03,ORD-CL-202612-000351,46432,2026-12-06,Puente Alto
13.132.045-6,Cliente 13132045,"Avenida Apoquindo 1730, Santiago, Chile",2026-12-23,ORD-CL-202612-002998,211331,2026-12-26,Recoleta
7.951.830-0,Cliente Nuevo 7951830,"Calle Teatinos 9817, Santiago, Chile",2026-12-15,ORD-CL-202612-001991,274125,2026-12-18,Santiago
9.024.420-1,Cliente Nuevo 9024420,"Avenida Providencia 270, Santiago, Chile",2026-12-25,ORD-CL-202612-003343,264647,2026-12-27,Recoleta
10.463.358-7,Cliente Nuevo 10463358,"Calle Monjitas 6053, Santiago, Chile",2026-12-03,ORD-CL-202612-000284,137588,2026-12-05,San Miguel
11.258.120-3,Cliente Nuevo 11258120,"Avenida Tobalaba 3105, Santiago, Chile",2026-12-23,ORD-CL-202612-003116,79441,2026-12-25,San Miguel
14.106.311-8,Cliente Nuevo 14106311,"Calle Huérfanos 6206, Santiago, Chile",2026-12-16,ORD-CL-202612-002182,120249,2026-12-18,Santiago
6.425.990-5,Cliente 6425990,"Avenida Tobalaba 5074, Santiago, Chile",2026-12-23,ORD-CL-202612-003137,203579,2026-12-25,Peñalolén
16.478.394-3,Cliente Nuevo 16478394,"Avenida Las Condes 7366, Santiago, Chile",2026-12-05,ORD-CL-202612-000516,189206,2026-12-08,Providencia
11.330.850-8,Cliente 11330850,"Avenida Pajaritos 9008, Santiago, Chile",2026-12-05,ORD-CL-202612-000526,97441,2026-12-07,Independencia
20.243.470-3,Cliente 20243470,"Avenida Macul 956, Santiago, Chile",2026-12-20,ORD-CL-202612-002703,296137,2026-12-22,Santiago
10.217.904-2,Cliente Nuevo 10217904,"Avenida Macul 5140, Santiago, Chile",2026-12-15,ORD-CL-202612-001947,155615,2026-12-18,Independencia
15.155.879-0,Cliente 15155879,"Calle Estado 4510, Santiago, Chile",2026-12-30,ORD-CL-202612-003991,167889,2027-01-03,Quinta Normal
14.729.367-0,Cliente 14729367,"Avenida Recoleta 1848, Santiago, Chile",2026-12-17,ORD-CL-202612-002252,176407,2026-12-19,Santiago
11.330.850-8,Cliente 11330850,"Avenida Pajaritos 9008, Santiago, Chile",2026-12-06,ORD-CL-202612-000677,46077,2026-12-09,Independencia
17.234.652-8,Cliente 17234652,"Avenida Mapocho 517, Santiago, Chile",2026-12-09,ORD-CL-202612-001086,256434,2026-12-13,Vitacura
22.943.271-3,Cliente Nuevo 22943271,"Avenida Santa Rosa 2167, Santiago, Chile",2026-12-16,ORD-CL-202612-002162,223895,2026-12-19,La Florida
17.620.980-6,Cliente Nuevo 17620980,"Avenida Departamental 2987, Santiago, Chile",2026-12-27,ORD-CL-202612-003574,58038,2026-12-30,Vitacura
14.745.864-9,Cliente 14745864,"Avenida Vicuña Mackenna 2820, Santiago, Chile",2026-12-19,ORD-CL-202612-002485,171383,2026-12-21,Estación Central
20.874.687-7,Cliente Nuevo 20874687,"Avenida Kennedy 9675, Santiago, Chile",2026-12-14,ORD-CL-202612-001734,147034,2026-12-17,Recoleta
22.021.731-7,Cliente Nuevo 22021731,"Avenida Grecia 7439, Santiago, Chile",2026-12-30,ORD-CL-202612-003951,114429,2027-01-02,Independencia
21.196.886-8,Cliente Nuevo 21196886,"Avenida Matta 3211, Santiago, Chile",2026-12-07,ORD-CL-202612-000868,134214,2026-12-09,Quinta Normal
6.643.744-0,Cliente Nuevo 6643744,"Calle Teatinos 1106, Santiago, Chile",2026-12-28,ORD-CL-202612-003805,133651,2026-12-30,Santiago
20.007.968-6,Cliente Nuevo 20007968,"Calle Arturo Prat 2497, Santiago, Chile",2026-12-16,ORD-CL-202612-002209,103998,2026-12-20,Quinta Normal
14.466.059-3,Cliente Nuevo 14466059,"Avenida Las Condes 9155, Santiago, Chile",2026-12-23,ORD-CL-202612-003094,212186,2026-12-25,Santiago
16.664.462-9,Cliente 16664462,"Avenida Manuel Montt 2208, Santiago, Chile",2026-12-23,ORD-CL-202612-002990,137616,2026-12-26,Recoleta
16.142.409-9,Cliente 16142409,"Avenida Pajaritos 8764, Santiago, Chile",2026-12-22,ORD-CL-202612-002826,81820,2026-12-25,Santiago
10.061.066-8,Cliente Nuevo 10061066,"Avenida Pedro De Valdivia 5865, Santiago, Chile",2026-12-07,ORD-CL-202612-000824,263991,2026-12-10,Las Condes
13.859.752-7,Cliente Nuevo 13859752,"Avenida Matta 5760, Santiago, Chile",2026-12-22,ORD-CL-202612-002921,94832,2026-12-25,Santiago
17.689.703-3,Cliente 17689703,"Avenida Santa Rosa 4394, Santiago, Chile",2026-12-11,ORD-CL-202612-001277,222116,2026-12-13,Santiago
9.070.055-1,Cliente 9070055,"Avenida Vicuña Mackenna 3035, Santiago, Chile",2026-12-13,ORD-CL-202612-001635,81498,2026-12-15,Lo Prado
5.098.173-6,Cliente 5098173,"Calle Arturo Prat 9979, Santiago, Chile",2026-12-21,ORD-CL-202612-002752,84070,2026-12-23,Providencia
21.628.171-6,Cliente 21628171,"Calle Estado 5679, Santiago, Chile",2026-12-20,ORD-CL-202612-002662,102978,2026-12-23,Las Condes
14.129.991-5,Cliente 14129991,"Avenida Matta 1637, Santiago, Chile",2026-12-12,ORD-CL-202612-001530,188494,2026-12-16,Estación Central
22.445.445-9,Cliente 22445445,"Avenida Kennedy 7707, Santiago, Chile",2026-12-14,ORD-CL-202612-001795,192687,2026-12-16,Providencia
18.117.500-8,Cliente Nuevo 18117500,"Avenida Kennedy 6923, Santiago, Chile",2026-12-28,ORD-CL-202612-003685,108750,2026-12-30,Quinta Normal
8.995.743-8,Cliente 8995743,"Avenida Santa Rosa 3654, Santiago, Chile",2026-12-16,ORD-CL-202612-002120,223435,2026-12-18,Santiago
19.452.967-3,Cliente Nuevo 19452967,"Avenida Tobalaba 7151, Santiago, Chile",2026-12-14,ORD-CL-202612-001850,173670,2026-12-16,San Miguel
15.437.407-1,Cliente Nuevo 15437407,"Calle Santo Domingo 6677, Santiago, Chile",2026-12-05,ORD-CL-202612-000496,196695,2026-12-08,Quinta Normal
11.792.673-0,Cliente Nuevo 11792673,"Avenida Mapocho 4034, Santiago, Chile",2026-12-08,ORD-CL-202612-001016,83680,2026-12-12,Quinta Normal
18.043.869-7,Cliente Nuevo 18043869,"Avenida Libertador Bernardo O'Higgins 7790, Santiago, Chile",2026-12-08,ORD-CL-202612-000921,256661,2026-12-10,Peñalolén
22.281.230-0,Cliente 22281230,"Avenida Libertador Bernardo O'Higgins 5480, Santiago, Chile",2026-12-31,ORD-CL-202612-004109,95999,2027-01-04,Recoleta
14.799.664-5,Cliente 14799664,"Avenida Américo Vespucio 118, Santiago, Chile",2026-12-11,ORD-CL-202612-001385,84431,2026-12-14,Independencia
17.107.764-6,Cliente 17107764,"Avenida Pajaritos 5796, Santiago, Chile",2026-12-01,ORD-CL-202612-000087,325781,2026-12-03,Independencia
8.496.671-7,Cliente 8496671,"Avenida Irarrázaval 3764, Santiago, Chile",2026-12-19,ORD-CL-202612-002410,220042,2026-12-21,La Florida
7.978.779-8,Cliente Nuevo 7978779,"Avenida Santa Rosa 6009, Santiago, Chile",2026-12-17,ORD-CL-202612-002269,315259,2026-12-21,Las Condes
11.070.385-4,Cliente Nuevo 11070385,"Avenida Providencia 5213, Santiago, Chile",2026-12-08,ORD-CL-202612-000943,180264,2026-12-11,San Miguel
10.331.001-2,Cliente Nuevo 10331001,"Calle Teatinos 269, Santiago, Chile",2026-12-19,ORD-CL-202612-002411,259501,2026-12-21,Peñalolén
21.171.484-4,Cliente 21171484,"Calle Morandé 9783, Santiago, Chile",2026-12-08,ORD-CL-202612-000903,80136,2026-12-12,Estación Central
20.757.511-0,Cliente 20757511,"Avenida Vicuña Mackenna 154, Santiago, Chile",2026-12-01,ORD-CL-202612-000030,229074,2026-12-04,Recoleta
9.415.369-1,Cliente 9415369,"Calle San Antonio 8998, Santiago, Chile",2026-12-03,ORD-CL-202612-000291,163832,2026-12-07,Recoleta
10.584.097-1,Cliente Nuevo 10584097,"Calle San Antonio 17, Santiago, Chile",2026-12-22,ORD-CL-202612-002900,239796,2026-12-23,Lo Prado
21.566.255-6,Cliente 21566255,"Avenida Recoleta 7733, Santiago, Chile",2026-12-31,ORD-CL-202612-004108,220429,2027-01-03,Santiago
18.454.880-2,Cliente 18454880,"Calle Huérfanos 4859, Santiago, Chile",2026-12-02,ORD-CL-202612-000242,72730,2026-12-05,Peñalolén
15.815.165-1,Cliente 15815165,"Calle Santo Domingo 9121, Santiago, Chile",2026-12-08,ORD-CL-202612-000938,277499,2026-12-10,Recoleta
15.958.523-9,Cliente Nuevo 15958523,"Avenida Vicuña Mackenna 6713, Santiago, Chile",2026-12-03,ORD-CL-202612-000277,202785,2026-12-06,San Miguel
6.190.976-9,Cliente 6190976,"Calle Estado 9741, Santiago, Chile",2026-12-28,ORD-CL-202612-003709,211714,2026-12-30,La Reina
22.759.622-2,Cliente 22759622,"Avenida Matta 5603, Santiago, Chile",2026-12-01,ORD-CL-202612-000129,118861,2026-12-04,La Reina
6.852.110-4,Cliente 6852110,"Avenida Macul 3599, Santiago, Chile",2026-12-26,ORD-CL-202612-003522,247732,2026-12-28,Recoleta
9.490.310-5,Cliente 9490310,"Avenida Vicuña Mackenna 9874, Santiago, Chile",2026-12-11,ORD-CL-202612-001354,209457,2026-12-14,La Florida
5.207.312-2,Cliente Nuevo 5207312,"Calle San Diego 2452, Santiago, Chile",2026-12-30,ORD-CL-202612-003939,160815,2027-01-01,Estación Central
7.883.540-8,Cliente 7883540,"Avenida Pedro De Valdivia 7181, Santiago, Chile",2026-12-16,ORD-CL-202612-002106,293786,2026-12-18,Vitacura
16.038.629-9,Cliente Nuevo 16038629,"Calle Morandé 1319, Santiago, Chile",2026-12-08,ORD-CL-202612-000975,316771,2026-12-11,Estación Central
7.574.356-3,Cliente 7574356,"Calle San Diego 5489, Santiago, Chile",2026-12-10,ORD-CL-202612-001141,235339,2026-12-12,Puente Alto
11.322.388-1,Cliente Nuevo 11322388,"Avenida Independencia 8882, Santiago, Chile",2026-12-21,ORD-CL-202612-002741,302082,2026-12-25,San Miguel
17.045.268-1,Cliente Nuevo 17045268,"Avenida Pedro De Valdivia 3805, Santiago, Chile",2026-12-15,ORD-CL-202612-001989,126142,2026-12-18,Santiago
13.180.239-0,Cliente 13180239,"Avenida Mapocho 2988, Santiago, Chile",2026-12-07,ORD-CL-202612-000878,174557,2026-12-09,Peñalolén
21.568.398-5,Cliente Nuevo 21568398,"Avenida Américo Vespucio 4227, Santiago, Chile",2026-12-30,ORD-CL-202612-003966,117252,2027-01-02,Estación Central
9.741.243-6,Cliente 9741243,"Calle San Antonio 3410, Santiago, Chile",2026-12-05,ORD-CL-202612-000542,157031,2026-12-08,Santiago
6.606.107-5,Cliente Nuevo 6606107,"Avenida Providencia 3544, Santiago, Chile",2026-12-31,ORD-CL-202612-004138,262261,2027-01-03,Puente Alto
21.196.886-8,Cliente Nuevo 21196886,"Avenida Matta 3211, Santiago, Chile",2026-12-29,ORD-CL-202612-003832,216693,2026-12-31,Quinta Normal
12.737.660-8,Cliente Nuevo 12737660,"Calle Amunátegui 5053, Santiago, Chile",2026-12-27,ORD-CL-202612-003615,231808,2026-12-29,Puente Alto
16.775.133-3,Cliente Nuevo 16775133,"Avenida Pajaritos 4612, Santiago, Chile",2026-12-18,ORD-CL-202612-002339,138433,2026-12-19,Providencia
16.220.368-8,Cliente Nuevo 16220368,"Avenida Recoleta 3634, Santiago, Chile",2026-12-18,ORD-CL-202612-002361,112104,2026-12-21,Santiago
12.640.480-3,Cliente 12640480,"Calle Compañía De Jesús 2986, Santiago, Chile",2026-12-15,ORD-CL-202612-001937,54407,2026-12-19,Peñalolén
10.109.395-5,Cliente Nuevo 10109395,"Avenida Apoquindo 4985, Santiago, Chile",2026-12-08,ORD-CL-202612-000996,174461,2026-12-13,Santiago
15.636.947-1,Cliente Nuevo 15636947,"Avenida La Florida 5799, Santiago, Chile",2026-12-24,ORD-CL-202612-003214,96556,2026-12-27,Estación Central
20.552.104-2,Cliente 20552104,"Avenida La Florida 1383, Santiago, Chile",2026-12-15,ORD-CL-202612-001938,206300,2026-12-17,Las Condes
5.482.053-2,Cliente Nuevo 5482053,"Calle Catedral 8079, Santiago, Chile",2026-12-25,ORD-CL-202612-003308,156161,2026-12-28,Las Condes
20.081.472-2,Cliente Nuevo 20081472,"Avenida Mapocho 4504, Santiago, Chile",2026-12-13,ORD-CL-202612-001668,122131,2026-12-14,La Reina
18.798.662-1,Cliente Nuevo 18798662,"Avenida Apoquindo 3569, Santiago, Chile",2026-12-06,ORD-CL-202612-000780,88038,2026-12-10,Recoleta
11.212.451-0,Cliente 11212451,"Avenida Américo Vespucio 2037, Santiago, Chile",2026-12-03,ORD-CL-202612-000387,63448,2026-12-06,Las Condes
15.558.134-2,Cliente Nuevo 15558134,"Avenida Vitacura 5063, Santiago, Chile",2026-12-03,ORD-CL-202612-000398,106824,2026-12-05,Quinta Normal
8.613.975-1,Cliente Nuevo 8613975,"Avenida Tobalaba 8129, Santiago, Chile",2026-12-20,ORD-CL-202612-002700,72709,2026-12-22,La Florida
22.080.557-4,Cliente 22080557,"Calle Arturo Prat 5241, Santiago, Chile",2026-12-14,ORD-CL-202612-001766,277826,2026-12-17,Estación Central
6.511.881-7,Cliente Nuevo 6511881,"Avenida Américo Vespucio 9745, Santiago, Chile",2026-12-12,ORD-CL-202612-001452,150279,2026-12-14,Lo Prado
22.272.741-7,Cliente Nuevo 22272741,"Calle Merced 2182, Santiago, Chile",2026-12-14,ORD-CL-202612-001735,151527,2026-12-18,La Florida
7.794.068-0,Cliente Nuevo 7794068,"Calle Bandera 3155, Santiago, Chile",2026-12-13,ORD-CL-202612-001684,143841,2026-12-15,Santiago
18.533.014-5,Cliente 18533014,"Avenida Departamental 8960, Santiago, Chile",2026-12-15,ORD-CL-202612-001913,243303,2026-12-17,La Reina
12.367.774-3,Cliente Nuevo 12367774,"Calle Merced 9195, Santiago, Chile",2026-12-26,ORD-CL-202612-003539,177660,2026-12-29,Providencia
17.978.490-4,Cliente 17978490,"Avenida Kennedy 6477, Santiago, Chile",2026-12-23,ORD-CL-202612-002987,83830,2026-12-25,Santiago
6.438.229-6,Cliente 6438229,"Calle Merced 6576, Santiago, Chile",2026-12-02,ORD-CL-202612-000222,298476,2026-12-03,Puente Alto
19.109.601-9,Cliente Nuevo 19109601,"Avenida Libertador Bernardo O'Higgins 3892, Santiago, Chile",2026-12-21,ORD-CL-202612-002759,81513,2026-12-24,San Miguel
9.177.486-1,Cliente 9177486,"Calle Merced 896, Santiago, Chile",2026-12-20,ORD-CL-202612-002677,269908,2026-12-22,Lo Prado
19.701.098-5,Cliente Nuevo 19701098,"Avenida Kennedy 8609, Santiago, Chile",2026-12-20,ORD-CL-202612-002647,140602,2026-12-23,Lo Prado
19.442.394-3,Cliente 19442394,"Avenida Américo Vespucio 3407, Santiago, Chile",2026-12-03,ORD-CL-202612-000404,286117,2026-12-05,Recoleta
11.714.785-7,Cliente Nuevo 11714785,"Avenida Matta 2703, Santiago, Chile",2026-12-02,ORD-CL-202612-000249,61447,2026-12-06,Puente Alto
19.455.888-2,Cliente Nuevo 19455888,"Calle Catedral 3465, Santiago, Chile",2026-12-13,ORD-CL-202612-001650,166468,2026-12-15,Vitacura
19.561.748-8,Cliente 19561748,"Gran Avenida José Miguel Carrera 5271, Santiago, Chile",2026-12-23,ORD-CL-202612-002983,45729,2026-12-25,Puente Alto
21.783.616-1,Cliente 21783616,"Avenida Américo Vespucio 3402, Santiago, Chile",2026-12-11,ORD-CL-202612-001390,91351,2026-12-13,Providencia
18.117.500-8,Cliente Nuevo 18117500,"Avenida Kennedy 6923, Santiago, Chile",2026-12-25,ORD-CL-202612-003280,76460,2026-12-27,Quinta Normal
19.888.499-6,Cliente Nuevo 19888499,"Calle Arturo Prat 5007, Santiago, Chile",2026-12-26,ORD-CL-202612-003530,148804,2026-12-28,Las Condes
16.263.178-2,Cliente Nuevo 16263178,"Calle Amunátegui 7235, Santiago, Chile",2026-12-04,ORD-CL-202612-000448,150492,2026-12-07,Quinta Normal
21.766.072-6,Cliente Nuevo 21766072,"Avenida La Florida 2626, Santiago, Chile",2026-12-09,ORD-CL-202612-001019,230467,2026-12-12,Santiago
18.613.878-0,Cliente Nuevo 18613878,"Avenida Apoquindo 9524, Santiago, Chile",2026-12-06,ORD-CL-202612-000785,130390,2026-12-08,La Reina
19.524.568-0,Cliente 19524568,"Calle Catedral 8542, Santiago, Chile",2026-12-30,ORD-CL-202612-003909,187430,2026-12-31,Santiago
13.395.227-9,Cliente 13395227,"Avenida Irarrázaval 1701, Santiago, Chile",2026-12-16,ORD-CL-202612-002197,88910,2026-12-17,Santiago
9.610.014-7,Cliente Nuevo 9610014,"Avenida Pedro De Valdivia 353, Santiago, Chile",2026-12-14,ORD-CL-202612-001838,128183,2026-12-16,Vitacura
5.004.054-6,Cliente Nuevo 5004054,"Avenida Manuel Montt 1358, Santiago, Chile",2026-12-05,ORD-CL-202612-000575,81557,2026-12-08,Independencia
12.698.104-2,Cliente Nuevo 12698104,"Calle Estado 6949, Santiago, Chile",2026-12-31,ORD-CL-202612-004104,226728,2027-01-03,La Florida
19.429.781-7,Cliente 19429781,"Calle Arturo Prat 6209, Santiago, Chile",2026-12-06,ORD-CL-202612-000752,76338,2026-12-09,Independencia
20.270.464-3,Cliente Nuevo 20270464,"Calle Amunátegui 4564, Santiago, Chile",2026-12-30,ORD-CL-202612-003926,293193,2027-01-02,Estación Central
8.060.848-2,Cliente Nuevo 8060848,"Avenida Kennedy 1770, Santiago, Chile",2026-12-15,ORD-CL-202612-001895,164266,2026-12-17,Quinta Normal
8.395.310-4,Cliente Nuevo 8395310,"Gran Avenida José Miguel Carrera 1084, Santiago, Chile",2026-12-09,ORD-CL-202612-001024,52965,2026-12-12,La Florida
18.737.764-9,Cliente 18737764,"Avenida Américo Vespucio 8747, Santiago, Chile",2026-12-27,ORD-CL-202612-003582,142497,2026-12-29,San Miguel
14.999.487-9,Cliente Nuevo 14999487,"Calle Huérfanos 3022, Santiago, Chile",2026-12-28,ORD-CL-202612-003782,155077,2026-12-30,San Miguel
5.205.860-3,Cliente Nuevo 5205860,"Avenida Libertador Bernardo O'Higgins 5665, Santiago, Chile",2026-12-03,ORD-CL-202612-000309,47026,2026-12-06,San Miguel
12.601.567-6,Cliente 12601567,"Avenida Manuel Montt 8763, Santiago, Chile",2026-12-14,ORD-CL-202612-001816,168341,2026-12-16,Peñalolén
19.618.300-6,Cliente Nuevo 19618300,"Calle Merced 2159, Santiago, Chile",2026-12-25,ORD-CL-202612-003310,300264,2026-12-27,Recoleta
9.610.014-7,Cliente Nuevo 9610014,"Avenida Pedro De Valdivia 353, Santiago, Chile",2026-12-26,ORD-CL-202612-003529,262046,2026-12-30,Vitacura
19.773.132-3,Cliente Nuevo 19773132,"Avenida Apoquindo 3229, Santiago, Chile",2026-12-26,ORD-CL-202612-003507,96020,2026-12-31,La Florida
17.184.732-5,Cliente Nuevo 17184732,"Avenida Macul 2833, Santiago, Chile",2026-12-17,ORD-CL-202612-002255,295708,2026-12-18,Puente Alto
21.668.211-6,Cliente 21668211,"Calle Catedral 9848, Santiago, Chile",2026-12-03,ORD-CL-202612-000402,276727,2026-12-05,La Reina
10.772.894-6,Cliente 10772894,"Avenida Pajaritos 1016, Santiago, Chile",2026-12-01,ORD-CL-202612-000208,107390,2026-12-03,San Miguel
6.190.976-9,Cliente 6190976,"Calle Estado 9741, Santiago, Chile",2026-12-20,ORD-CL-202612-002672,268744,2026-12-24,La Reina
8.823.811-3,Cliente 8823811,"Avenida Kennedy 7331, Santiago, Chile",2026-12-17,ORD-CL-202612-002215,107564,2026-12-18,Independencia
15.112.652-8,Cliente Nuevo 15112652,"Avenida Santa Rosa 4704, Santiago, Chile",2026-12-25,ORD-CL-202612-003425,88049,2026-12-27,Lo Prado
18.051.800-7,Cliente Nuevo 18051800,"Avenida Manuel Montt 5734, Santiago, Chile",2026-12-01,ORD-CL-202612-000061,91564,2026-12-03,Independencia
13.477.983-5,Cliente Nuevo 13477983,"Avenida Grecia 6060, Santiago, Chile",2026-12-03,ORD-CL-202612-000383,137673,2026-12-06,Lo Prado
12.699.080-4,Cliente Nuevo 12699080,"Avenida Irarrázaval 1789, Santiago, Chile",2026-12-28,ORD-CL-202612-003795,211008,2027-01-01,La Reina
7.614.835-3,Cliente Nuevo 7614835,"Avenida Vitacura 8108, Santiago, Chile",2026-12-23,ORD-CL-202612-003087,142541,2026-12-26,Santiago
16.530.563-1,Cliente Nuevo 16530563,"Calle Huérfanos 4870, Santiago, Chile",2026-12-26,ORD-CL-202612-003477,128780,2026-12-28,Providencia
16.859.640-8,Cliente 16859640,"Avenida Vitacura 6410, Santiago, Chile",2026-12-08,ORD-CL-202612-000969,116088,2026-12-10,Puente Alto
12.356.190-9,Cliente Nuevo 12356190,"Avenida Américo Vespucio 9821, Santiago, Chile",2026-12-06,ORD-CL-202612-000682,236474,2026-12-10,Santiago
11.709.525-5,Cliente 11709525,"Calle Morandé 9705, Santiago, Chile",2026-12-13,ORD-CL-202612-001665,183227,2026-12-15,Quinta Normal
17.191.258-0,Cliente 17191258,"Avenida Departamental 5698, Santiago, Chile",2026-12-15,ORD-CL-202612-001990,108670,2026-12-17,Santiago
21.123.205-6,Cliente Nuevo 21123205,"Avenida Independencia 4789, Santiago, Chile",2026-12-15,ORD-CL-202612-001972,157086,2026-12-19,La Reina
